video_number,video_url,author,comment,likes,published_time
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ekapratiwii4949,Suka sekali sama cow yang pintar,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@mul_yono1280,"pak helmy, di mediasikan ke kementrian agar dipertemukan dgn presiden.
membangun database perlu banyak anak2 muda yg hrs dilibatkan.",0,2 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@budeq2211,Mari berkolaborasi. Betulllll,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@Jojo00-j7p,Dia butuh partner yg seimbang..,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@wakhmadwakhmad214,haa haa haa.......nikuba..........sblm nikuba sdh banyak .......HELMY kok bisa ngomong nikuba begitu..........hidiiihhhh...........😃😃😃😃😃😃,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@wakhmadwakhmad214,haa haa haa.......jkw..........😷😷😷😷.........xi xi xi xi........😃😃😃😃😃,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@pelitachannel6093,Keren.. kita punya 5 org anak seperti ini saja sudah baik untuk Indonesia,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@abestudios8152,Seorang yang pintar pindah warga negara ke Singapura gak lebih dari seorang licik,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@barzilaizio5833,"Davyn is a good teacher and also have a good manner .
dia tahu kepada siapa dia berbicara.",25,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ibuarik3611,"Aku nangis saat davyn bilang hati dia indonesia,,dia ikon pancasila..
I do agree with you
NKRI HARGA MATI",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@asthenizzwell,waduh bahaya ada elon muda,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ibuarik3611,"Terima kasih davyn sayang, selamatkanlah indonesia dari kebodohan,,tante seorang ibu, berharap ada banyak orang seperti nanda di dindonesia,, buktikan jiwa NKRI HARGA MATI.",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ica_bububu,Pertanyaan hebat menghasilkan jawaban hebat,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@tjahjosuseno7132,Cocok dengan visi pak mendikbud saat ini..,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@denihayudin3139,"Calon pemimpin masa depan. 
Masyaalloh... Gaya bicaranya kaya usia 40 keatas, matang dlm sikap dn gaya bicara bijak, santun nasoinalis.",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@rahmatsetiawan2133,Mending ke Australia aja mas realistis,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@koesazmian3163,Anda Hebat Davyn❤❤❤ ... tetap menjadi Indonesia🇮🇩🇮🇩🇮🇩,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@wirjosiswojo,"Terima kasih Davyn, berkat penjelasanmu yang mudah tentang artificial intelligence --- saya jadi makin mudeng :trophy-yellow-smiling:",0,2 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@Dsofficialid,"Usia 20 tahun luarbiasa sudah sukses,,3 tahun kuliah sudah menghasilkan yang sangat luar biasa",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@FransSamosirMrSAM,"Pak Helmy, saya pensiunan guru matematika dan masih aktif mengajar privat dan buat materi di youtube, mungkin Saudara Davyn S bisa kolaborasi dengan senang hati. Terima kasih.",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@dipha_indonesia,Undang timothy ronald dong om❤,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@firmanfirman7860,"Sangat menginspirasi anak muda ini, dia cuma bermimpi dan berharap minta doa nya saja, inilah anak muda yg mengharapkan hanya ridho dari Allah saja, itu lah permintaan do'a nya. Salut sekali. Sukses selalu pak Helmy yahya, urang palembang punya istri minang,  bak kata pempek dan rendang",2,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@adigunawansihombing4234,"Kenapa membangun perusahaannya diluar negeri, apa yg dibanggakan dr dia., Sdh terllu byk anak muda Indonesia yg berbakat yg berkarir diluar negeri bukannya membangun negeri sendiri bahkan pemerintah memberikan beasiswa kpd mereka hny untuk berkarir dan membangun negeri org, so apa yg dibanggakan dr mereka.??? 🤔",0,2 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ronnysompie5479,Sependapat 👍👍👍👍,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@FawwazAlMujahid,nah lohhh guru indonesia harus siap2 ini kena replace sama product satu ini hhihih,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@Mahfudiamir89,Anak muda 1. Mengalahkn  anak muda mahsisawa indonesia... ilmu bkn di atas segalnya. Tpi klo egoiis klian bisa di kendalikan itu kamu trbaik. Mahasisswa bljr bkn bljar demo. Ikut kpntingan kelompok2 yg malah menjrumuskan klian. Msa depan bangsa dn tanah air ini ada di klian anak muda. Klo kalian tidk bisa membangun karakter dn jati diri bangsa dari skrang mana bisa SDM yg berkualitas trcapai. Contohlah anak muda anak muda yg punya ide2 untuk membangun bangsa ini. Jgn sia siakan anak2 muda yg smart pedulilaah pada bangsa sendiri,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@irwanpaturusi7657,"Helmi masih membanggakan jkw. Pikiran kita jadi kembali ke SMK.
Narasumbernya kelihatan  memang cerdas.",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@johnlee6305,nama AI nya apa,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@iputtara,Nonton full walo iklan banyak banget...inspired,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ikamustika8763,❤,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@alghazali87,"ini mah bukan orang indonesia,tata bahasanya saja gak lancar pakai bahasa indonesia",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ardiphardi236,Keren,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@wijayasalim8244,apakah saham kode Masa?,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@arsyadaneta,apakah anda pernah berbicara langsung dengan elon musk??,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@AyyIi-s3o,"Semoga netizen malaysia melihat video ini, karena mereka terlalu sombong menghina orang Indonesia ber IQ gorilla, padahal pendidikan mereka katanya mendonia, tapi prestasi melompong",2,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@taufikhidayattanjung,Mantap,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@daryantodarderdorr92,Semoga Bisa Joint dgn Baim Wong atau Orang². Hebat yg memiliki ke Inginan memajukan NKRI.,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@aamiinabarkah,aura kerennya keliatan bgt sampe sini,5,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ha12ax,"Hehehe template AI dah ada di pasaran ,dengan reSkin  orang tak paham coding bisa",2,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@hermansimbolon2388,"Lanjut kan truss,, kembangkan,,, Mantap",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@anindyazaviera7148,"Saya ingin sekali anak saya bisa mendapatkan education dari AI , dan di infokan lebih murah dari bimbel2, semoga anak2 yang tidak keterima di Negeri dikarenakan umur muda, AI bisa menjembatani ,supaya ada kegiatan dua arah , tidak harus menunggu tapi AI menjemput semuanya,semoga 3 orang ini bisa bertahan sampai impian dan harapan mereka tercapai Amin",1,2 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@KakBulink,Anak ini cocok jadi Mentri pendidikan...paya SDM Indonesia jadi lebih baik.,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@botomas5160,keren...!,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@enninurbayanti2509,"Naaah jd lah kaya gini klo memang sbg ank bangsa, jauhin demo2 krn g ada untungnya yg ada rugi wkt dan hilang kesempatan.",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,"😂 kaga ada . Kan belum launching . Jujur buang2 waktu kemakan click bait macem gini , ekspetasi dia bahas konsep dari produknya yg berupa AI . Yah coba lah liat iklan2 di videonya , tujuan sebenernya adalah view agar ada orang yg notice iklan di dalamnya . Asw",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@johnlee6305, @candrabrian8592  PHP brti ya,1,2 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,"😂 tentu tidak , elon musk sibuk dengan bisnisnya yg masih rugi . Ngapain ngepodcast",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@pakdinokilau62din16,Masih ada konoha berkomen sdm rendah adu domba Malaysia baru ada seorang inovasi AI sudah mendonia😂😂,0,1 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,😂 anjir ….. macem wordpress aja bang,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@aldor99,Dilarang goblok justru ai akan menghancurkan manusia,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@_misbahuddin_6890,Segampang itu jadi menteri pendidikan ya. Jgn krn baru melihat suatu prestasi langsung mengambil keputusan. Jgn pake kacamata kuda dlm meliat suatu permasalahan.,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@MrsRos1971,Saya ingin tau tentang AI lebih lanjut. Bagaimana caranya?,2,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@yusmantea,Pemerintah harus merangkul orang seperti ini   . Ini aset negara yg  hebat,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@edisusanto5664,20 th tenang bgt,3,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@LEMBAGAPENDAMPINGPROSESH-et1qn,"mohon info kontakny davyn, saya punya ide tentang laser detector yg mungkin bs dgn mengunakan AI .. salam Ir.kiagus ridwan",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@DapurOnaSarry,"Seperti lagi kuliah 2sks 😮😮😮,",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ferryrebog5820,"Penasaran sm sosok Ortu nya, sulit jadi Ortunya mendidik anak2nya bisa menghasilkan anak yg luar biasa seperti ini...",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@NiciJarsi,🔥🔥🔥,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@imeldaratna2054,Karena bang Helmi sekarang ikut PSI th 2024 dg mantap saya n dkk ikut nyoblos PSI..Kerenn ya,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@zanienmedia5727,"serasa dapat mata kuliah dr seorang profesor, lanjutkan anak muda ...",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@dewitjandi8014,"Visi dan misinya sangat mulia, nasionalis u kemajuan pendidikan bangsa Indonesia, meninggalkan karier yg mungkin dpt diraih lebih di luar negeri. Semoga saja kedepan bila saatnya tiba dan perusahaannya sukses, berkembang, anak muda ini  dan adiknya tidak dizalimi dan sebaliknya dituduh negatif karena rasnya",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@mozeschristian3720,"Semoga Pak Presiden Jokowi lihat dan dengar percakapan Davyn dan Bang Helmy, sehingga cita2 Davyn dan team denga IA yg mereka ciptakan dapat dipakai untuk percepatan kemajuan bagi Bangsa dan Negara kita yg tercinta  Indonesia. Davyn semoga Tuhan memberkati maksud mulia mu untuk kemajuan Indonesia 🙏👍👍👍",2,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@Wiwid.Kurniawan,"Luar biasa, indonesia pasti bisa maju lebih cepat",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@y_483,"AI cutting cost, yeah labor cost, human will become obsolete",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@adventure3669,Sangat luar biasa...👍👍,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@adhieriady9036,"Mungkin kemampuan saya untuk mencerna sangatlah minim,,apalagi latar belakang pendidikan saya yang minim,,tapi saya sangat mengapreasi sekali anak2 muda yang punya kemampuan dan kapasitas serta integritas untuk memajukan negeri ini.",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@budisemphok2650,Generasi super,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@abdullahanzasmara4502,"Alhamdulillah
Semoga jadi suri tauladan utk kita semua.
Yu Will bi awesome",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@axl_turis8331,"Pemerintah skrg mundur,anak muda yg maju",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@taniorganik4702,Bisa diambil negara lain jika sikap rezim ga berubah,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@shejahofficial4447,Semoga pemerintah mendukung anak2 bangsa seperti ini...dari pada uang di pakai untuk korupsi,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,"Pelajari statistik bang , pelajari aljabar juga , inti dari AI ada di matematika ini . sisanya coba di tulis dalam code program . 🙏 semoga bermanfaat",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,"😅 sensor saja sepertinya cukup , apakah scoop masalahnya sangat luas dan kompleks kok mau pakai AI",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,😂 kesimpulan dari kuliahnya apa ya ? “ produk & nama AInya tidak ada “ yg dibahas lebih banyak keperjalanan hidup,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ranggayogiswara,"Kurang dari 40k perbulan buat belajar dan kurang dari 3k buat per test bicara


Lumayan murah buat coba-coba",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@jemmy9499,Pendidikan indonesia masih sibuk untuk mendidik siswa siswinya masuk surga langit ke tujuh.,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@V037037,smg generasi umur 20an skrg tak menyerah utk berjuang di Indonesia dlm berkarya dan berkarir.. dan generasi ortu skrg bs membuka hati & pikiran utk memberika. kepercayaan kpd anak2 mrk utk menjadi diri sendiri.. bkn anak muda aja yg egois ortu pun kdg egois ya lbh besar dr pd anaknya.. 😄 🇮🇩✊,3,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ganmarcyul,strategi yg bagus AI dimulai ke pendidikan....untuk membangun infrastruktur AI merambah kesemua bidang,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@Editsmaker4675,Wow klo serasa emangnya udah pernah ngobrol sama Elon Musk???,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@aldi-desu,"podcast pertama ya. semoga sukses ya MASA AI nya, khususnya untuk pelajaran lain",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@halimalfiar7417,Kenapa yg sukses dari sisi keduniawian blow 15upnya ruarrbiasa,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@UpdateIKN,"Saya langsung cari MASA di play store 
.tapi tidak ada.
Bisa bantu saya??",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@benywijaya1049,"Bang helmy usul aja, coba undang djayadi hanan direktur eksekutif LSI. Orang palembang yg pintar dan sukses dari golongan bawah..sangat menginspirasi juga.",0,2 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@syahdatuAdi-db2pz,Bukti thumbnhail mempengaruhi pak helmy. Lnjut trus pak,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@RhanTech,angkat jempol ...,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@MacroMicroLens,AI untuk check up pejabat negara,1,2 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@jermiarambi3801,"Kereeeeennnn anak Muda
Davyn... Sukses dan Lebih Maju Indonesia...Bang Helmy Terimakasih..",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@EkoPrasetyo-oz5jn,Ketika kamu miskin kata bijakmu akan dianggap sampah dan ketika kamu kaya sampahmu pun akan dianggap kata mutiara yang sangat menginspirasi....,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@sofiesulaiman8597,Gak mudeng what he is talking about😂. But really proud!,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@caeciliaandriyati100,Jangan sampai anak ini diambil negara lain,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@adnanmdjsugianto,MasyaAllah. Anak cerdas. Membanggakan majukan Indonesia🇮🇩 mu De Davyn,20,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@sitohang76,Seharusnya Adek ini sudah harus di rekrut oleh pemerintah untuk perlindungan data pemerintah.,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@Loren38382,"Yang jadi masalah disini adalah, kebanyakan orang indonesia itu Belajar dari youtube dari pada membaca teks dokumentasi sehingga kalau ada anak yang pintar kayak gini udah pasti viral di indo padahal yah biasa aja kalau tinggal di jepang dan Amerika karena disana warganya sudah paham betul soal perkembangan ai generative makanya banyak anak pintar indonesia itu langsung terkenal karena kecerdasannya padahal itu semua ada dukungan finansial juga",1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@fairinmomongan4738,I just can say  Badebes....,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,Tapi gk disebutin nama produknya apa dan websitenya apa,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,😂 what if there is no heaven ?,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,😂,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,Gk bisa pakai ai nanti melanggar ite . Kecuali gaji pejabat pake skema crypto dan blockchain,0,2 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@EkoPrasetyo-oz5jn,Hahaha.. kebanyakan orang lupa dengan privilage yg mereka miliki...🤣🤣🤣🤣,1,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,😂asw . Bener juga . 43:47 menit yg isinya iklan semua,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,😂 supaya datanya kebobol,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@candrabrian8592,Saya suka statement anda🎉,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@MungKhaiKih,👍🌝,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@wiseguys3504,Salut.tuk orang muda indonesia. smoga mmbwa pncerahan masa kini n akn datang,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@purnama6336,Makanya orang berduit bnyk pilih sekolah swasta...lha yg tdk mampu  pasrah....,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@artasinamo1926,"Davyn dear you are so inspiring to us. Involve in education, have nationalism really want to be in touch with you. How? Btw, thanks pak Helmy..you choose the right speaker. Great indeed",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@herisusanto1514,"Saat-nya yang muda yang berkreasi dan bergerkan, tak lupa dengan bimbingan orang2 Senior, Sejarah sudah membutikan,  bravo  Davyn & Maju terus  Indonesia",5,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@OlizEva,"Saya semakin yakin.
2050 indonesia benar benar akan mencapai puncak kejayaan..

Karna SDM indonesia sudah benar² mumpuni, dan orang² old sudah ganti Alam.",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@anggaindrawanfauzi,"Aku akuin, semua fasilitas yg dia dpt tak terlepas dr peran org tua & juga Sang Pecinpta, tapi memang untuk outputnya kembali ke diri dia sendiri, emg dasarnya cerdas ditambah fasilitas2, wuih makin jadi! Maka dr itu dr skg aku siapkan semua untuk masa depan aku & anakku, sangat mendambakan anak2 yg punya intelektual tinggi dan minimal bermanfaat untuk sekitar dan org lain, karena menyiapkan sesuatu tidak hanya untuk anak kita tapi akan berpengaruh ke semua hal bahkan negara juga dunia, jgn mempersempit pikiran, IQRA bacalah, banyak baca, banyak menuntut ilmu, amin",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@suandri6726,"Satu kta u Devin.... LuarBiasa, ... Semoga menjadi inspirasi u anak anak indonesia.. 👍👍🙏",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@VandyJP,"Terimakasih mas Helmy .., Sy kagum dgn Davyn.....Saya pingin tahu byk ttg masa ai, mungkin kami dpt pake juga di project kita.... smg kita bis ktmu ya ..",0,2 tahun yang lalu (diedit)
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@priyantochang7063,"Hebat Davyn, ini yang diperlukan Indonesia ❤👍",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@armansyahputra2323,Davyn punya kecerdasan yg luar biasa..diatas rata2. Jgn pernah berhenti berkontribusi untk indonesia davyn. Model seperti anda sangat dibutuhkan di Indonesia.,2,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@pionamonica8104,❤,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@sikancil7242,Keren ini ....🎉,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@azkayraprasetyo8998,Harus trending 1,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@masqornain7339,"jangan ngomongin BUMN, BANGKRUT sedih pak",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@muhammadalfaris100,"Pak @Helmy mohon maaf bapak mention Nikuba di Video.

Tapi pak fakta yg saya tahu, berbeda dengan apa yg di beritakan, 

Fakta yg saya dapat : Air tidak dapat menggantikan BBM, dan faktanya Nikuba yg di klaim menggantikan BBM, masih perlu BBM untuk menjalankannya, dan sifat nikuba ini sebagai penghemat saja.

Nikuba di lirik orang luar ? di sana Bapak Nikubanya tidak bisa membuktikan Air dapat menggantikan bahan bakar, bahkan berdalih, takut di curi ? it's make sense ?.",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@rizky21badminton7,KPU AI untuk pemilu 2024,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@rizky21badminton7,"anak2 IT indonesia yg cerdas,ayo majukan indonesia dari sisi IT dan sisi security di indonesia",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@apriatintri4477,"Luar biasa Davyn pemuda cerdas yang berjiwa nasionalis cinta Indonesia semoga bisa membawa inspirasi untuk generasi muda Indonesia bisa berjuang untuk kemajuan bangsa Indonesia dan kesejahteraan rakyat Indonesia,, semangat Davyn",35,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@ivoaryan,"Senang bisa mengenal Davyn Sudirdjo. Semoga menjadi pribadi yg bisa membuat Indonesia maju, khususnya rakyat, petani, peternak yg butuh asistensi ekonomi.",2,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@aldor99,Lebih ke mampus,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@nufiwikhda,Moga lancar nak mimpimu,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@wilsonwuisan6070,"Anak2 yg matang sebelum waktunya begini cukup banyak skarang ..untung akselerasi di SD,SMP uda di ilangin..kalo gak ya gini umur 22 uda S2..",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@sarihastuti4471,"semoga negri kita mendukung hal2 ini,tdk dipatahkan",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@dianardiansyah1133,Keren nih... Semoga sukses bawa Indonesia maju melesat,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@nopriredmelonarowana4484,"Kementrian menristek harus ngerangkul anak2 muda yg seperti ini,",0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@fahiyangchanel,❤,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@jacintapalupi4708,"Pendidikan dan pelatihan utk membentuk seseorang bisa menjadi risk taker, independent, visioner, responsible dan semacamnya hrs diterapkan sejak awal mula pendidikan. Di SD atau primary. Ini yg msh sgt kurang di Indonesia. Davyn beruntung bisa mendapatkan sejak dini hingga bisa berkembang dan terlihat hasilnya seperti ini. Congrats utk ortu Davyn dan Davyn sendiri. Good luck utk semua usahamu utk membuat Indonesia menjadi lebih baik khususnya di bidang pendidikan. Tetap bangga menjadi orang Indonesia.",7,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@sagitavanny2946,Keren,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@mancingurakan,Etnik tionghua memang tdk diragukan dgn nasionalismenya.,0,2 tahun yang lalu
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@quotesbertuah,"smoga terus bertumbuh ribuan davyn davyn yg lain....
terima kasih ya, Om Helmy 🙏",0,2 tahun yang lalu
